step,epoch,loss,eval_loss
1420,1.561512027491409,0.6276,
1420,1.561512027491409,,0.6669656038284302
1440,1.5835051546391754,0.6143,
1440,1.5835051546391754,,0.6652502417564392
1460,1.6054982817869417,0.5919,
1460,1.6054982817869417,,0.6644091606140137
1480,1.627491408934708,0.5923,
1480,1.627491408934708,,0.6644514799118042
1500,1.6494845360824741,0.5775,
1500,1.6494845360824741,,0.6627851128578186
1520,1.6714776632302404,0.6189,
1520,1.6714776632302404,,0.6621670126914978
1540,1.6934707903780069,0.6091,
1540,1.6934707903780069,,0.6622545123100281
1560,1.7154639175257733,0.6155,
1560,1.7154639175257733,,0.6620565056800842
1580,1.7374570446735396,0.6404,
1580,1.7374570446735396,,0.6618016958236694
1600,1.7594501718213058,0.6114,
1600,1.7594501718213058,,0.6620512008666992
1620,1.781443298969072,0.5913,
1620,1.781443298969072,,0.6592358350753784
1640,1.8034364261168385,0.5934,
1640,1.8034364261168385,,0.6584876179695129
1660,1.8254295532646048,0.6195,
1660,1.8254295532646048,,0.6591471433639526
1680,1.8474226804123712,0.6345,
1680,1.8474226804123712,,0.6589359045028687
1700,1.8694158075601375,0.6221,
1700,1.8694158075601375,,0.6600379943847656
1720,1.8914089347079037,0.6521,
1720,1.8914089347079037,,0.6597011089324951
1740,1.91340206185567,0.6198,
1740,1.91340206185567,,0.6595844030380249
1760,1.9353951890034364,0.6156,
1760,1.9353951890034364,,0.6585152745246887
1780,1.957388316151203,0.5798,
1780,1.957388316151203,,0.6576229333877563
1800,1.9793814432989691,0.6052,
1800,1.9793814432989691,,0.6574069261550903
1820,2.0013745704467354,0.6257,
1820,2.0013745704467354,,0.6572207808494568
1840,2.0233676975945016,0.6062,
1840,2.0233676975945016,,0.6582854390144348
1860,2.045360824742268,0.5795,
1860,2.045360824742268,,0.6595787405967712
1880,2.0673539518900346,0.5922,
1880,2.0673539518900346,,0.6584177017211914
1900,2.089347079037801,0.5549,
1900,2.089347079037801,,0.6584644317626953
1920,2.111340206185567,0.6085,
1920,2.111340206185567,,0.6583468914031982
1940,2.1333333333333333,0.5794,
1940,2.1333333333333333,,0.658985435962677
1960,2.1553264604810995,0.5966,
1960,2.1553264604810995,,0.6574518084526062
1980,2.177319587628866,0.5881,
1980,2.177319587628866,,0.6574019193649292
2000,2.1993127147766325,0.5656,
2000,2.1993127147766325,,0.656952977180481
2020,2.2213058419243987,0.5426,
2020,2.2213058419243987,,0.6559528708457947
2040,2.243298969072165,0.5838,
2040,2.243298969072165,,0.6558322310447693
2060,2.265292096219931,0.558,
2060,2.265292096219931,,0.6556031703948975
2080,2.2872852233676975,0.6019,
2080,2.2872852233676975,,0.6557357907295227
2100,2.3092783505154637,0.5947,
2100,2.3092783505154637,,0.6561382412910461
2120,2.3312714776632304,0.5847,
2120,2.3312714776632304,,0.6546292304992676
2140,2.3532646048109966,0.5934,
2140,2.3532646048109966,,0.6548996567726135
2160,2.375257731958763,0.596,
2160,2.375257731958763,,0.6544050574302673
2180,2.397250859106529,0.5886,
2180,2.397250859106529,,0.6540226340293884
2200,2.4192439862542954,0.5934,
2200,2.4192439862542954,,0.654293954372406
2220,2.441237113402062,0.6009,
2220,2.441237113402062,,0.6535869836807251
2240,2.4632302405498283,0.612,
2240,2.4632302405498283,,0.6538817882537842
2260,2.4852233676975946,0.5934,
2260,2.4852233676975946,,0.6538833379745483
2280,2.507216494845361,0.6041,
2280,2.507216494845361,,0.6534982919692993
2300,2.529209621993127,0.5853,
2300,2.529209621993127,,0.6530308723449707
2320,2.5512027491408933,0.5636,
2320,2.5512027491408933,,0.653123140335083
2340,2.5731958762886595,0.6125,
2340,2.5731958762886595,,0.6529920697212219
